Season	SecCode	DYWIN	CELKEM_PS	PS_ZPS	RD_1	RD_2	RD_3	RD_4	R_VIS	RT_R	RT_V	RT_A	RT_P	RT_C	RT_E	RT_O	RT_S	NR	Free	Resp_abs	Obs_abs	Resp	Obs
P01Q201912	P1-0499	D	21	21	3	6	4	5	37	2	0	6	4	0	5	0	0	19	14	14	18	77	86
P01Q201912	P1-0500	D	39	38	27	10	9	1	1	24	0	18	4	0	1	0	1	33	18	18	31	59	82
P01Q201912	P1-0501	D	54	53	6	5	4	1	30	2	0	10	1	0	2	0	0	42	10	26	48	54	90
P01Q201912	P1-0502	D	22	17	16	22	15	2	6	9	1	33	9	0	3	0	0	54	0	10	20	53	115
P01Q201912	P1-0505	D	37	32	0	3	4	1	15	5	0	2	0	0	1	1	0	43	33	8	22	36	67
P01Q201912	P1-0506	D	14	14	12	10	17	2	2	12	0	8	6	0	2	9	4	39	18	6	11	53	82
P01Q201912	P1-0508	D	14	14	20	18	21	3	2	14	0	27	2	0	3	16	0	32	4	9	13	67	96
P01Q201912	P1-0513	D	19	18	26	2	3	0	0	18	0	7	1	0	0	0	4	20	48	6	9	61	52
P01Q201912	P1-0514	D	5	5	36	14	7	3	0	28	0	14	0	0	3	0	14	30	11	3	4	66	89
P01Q201912	P1-0515	D	14	12	48	5	7	0	0	37	0	12	1	0	1	0	8	27	13	7	10	69	87
P01Q201912	P1-0518	D	3	2	34	52	13	4	1	50	0	34	9	0	5	2	3	40	0	3	3	76	167
P01Q201912	P1-0519	D	15	15	35	18	12	1	1	23	0	21	8	0	1	0	12	38	0	10	16	64	105
P01Q201912	P1-0520	D	9	9	15	19	6	0	1	19	0	7	4	0	0	0	10	27	30	4	6	62	70
P01Q201912	P1-0522	D	13	12	14	4	5	4	0	4	0	14	2	0	5	0	2	25	48	3	6	52	52
P01Q201912	P1-0523	D	68	66	30	22	10	2	1	30	0	15	3	0	1	2	13	26	10	42	60	71	90
P01Q201912	P1-0530	D	10	9	19	18	7	2	1	10	0	23	9	0	2	0	2	48	4	4	9	50	96
P01Q201912	P1-0532	D	44	40	24	16	12	1	1	25	0	15	7	0	1	0	5	31	16	21	34	62	84
P01Q201912	P1-0535	D	90	80	44	21	9	2	1	38	0	16	4	0	1	1	14	22	2	61	78	77	98
P01Q201912	P1-0536	D	17	17	19	5	5	1	0	14	0	4	3	0	2	0	7	25	45	5	9	54	55
P01Q201912	P1-0537	D	23	23	23	13	7	1	0	17	0	19	5	0	2	0	2	31	24	10	17	59	76
P01Q201912	P1-0539	D	37	35	30	5	18	2	1	28	0	11	1	0	2	2	9	32	11	20	31	64	89
P01Q201912	P1-0540	D	35	30	5	1	2	0	8	2	0	4	1	0	0	0	0	43	42	5	17	26	58
P01Q201912	P1-0543	D	12	10	48	3	3	2	1	28	1	4	0	0	0	2	21	18	25	6	8	76	75
P01Q201912	P1-0545	D	9	8	10	4	6	2	23	6	0	11	0	0	2	1	1	44	11	4	7	51	89
P01Q201912	P1-0548	D	123	121	51	11	5	1	0	45	0	8	4	0	1	0	10	11	20	82	96	86	80
P01Q201912	P1-0551	D	2	2	14	0	3	0	0	8	0	3	0	0	0	0	6	13	69	0	1	57	31
P01Q201912	P1-0552	D	5	5	69	8	1	1	0	63	0	5	5	1	1	0	4	13	10	4	4	85	90
P01Q201912	P1-0553	D	8	8	38	13	6	3	0	22	0	15	8	0	4	0	11	16	24	5	6	78	76
P01Q201912	P1-0555	D	75	73	2	7	2	0	33	5	0	4	1	0	0	0	0	20	36	32	47	68	64
P01Q201912	P1-0556	D	27	27	51	13	9	0	0	44	0	8	4	0	1	0	15	10	16	20	23	88	84
P01Q201912	P1-0557	D	45	44	30	5	6	0	0	26	0	4	1	0	0	0	10	8	50	18	22	83	50
P01Q201912	P1-0559	D	32	30	42	11	13	5	0	47	0	7	1	0	2	2	12	11	18	21	24	87	82
P01Q201912	P1-0560	D	17	16	41	7	7	8	0	26	0	7	0	0	6	2	23	17	20	10	13	79	80
P01Q201912	P1-0561	D	9	9	34	13	25	4	1	44	0	17	1	0	5	0	8	23	1	7	9	77	99
P01Q201912	P1-0564	D	8	8	53	0	2	0	1	46	0	2	0	0	1	0	7	24	19	5	6	71	81
P01Q201912	P1-0565	D	20	20	19	3	4	1	16	20	0	4	0	0	1	0	1	18	39	9	12	70	61
P01Q201912	P1-0567	D	32	11	30	0	3	0	9	24	0	3	0	0	0	0	5	30	28	5	8	58	72
P01Q201912	P1-0569	D	32	32	16	4	2	3	0	17	1	3	0	0	1	0	4	14	61	8	12	64	39
P01Q201912	P1-0570	D	5	5	46	2	3	0	2	42	0	6	2	0	0	0	1	45	3	3	5	54	97
P01Q201912	P1-0571	D	7	7	30	3	25	2	0	42	0	17	1	0	1	0	0	18	22	4	5	76	78
P01Q201912	P1-0572	D	60	55	44	11	8	5	1	38	1	14	2	0	2	0	10	20	11	38	49	77	89
P01Q201912	P1-0573	D	40	37	37	8	13	1	1	38	0	6	2	0	3	2	10	20	21	22	29	75	79
P01Q201912	P1-0575	D	27	27	7	2	6	2	23	8	0	5	2	0	1	0	1	52	9	11	25	43	91
P01Q201912	P1-0577	D	24	24	56	1	5	0	0	38	0	7	2	0	4	1	10	15	21	15	19	81	79
P01Q201912	P1-0581	D	20	19	33	4	8	1	17	36	0	4	1	0	0	0	3	22	16	12	16	74	84
P01Q201912	P1-0582	D	59	56	52	13	6	1	1	54	0	7	1	0	1	0	8	28	0	41	57	72	101
P01Q201912	P1-0584	D	62	56	31	9	9	1	1	34	0	10	2	0	1	0	3	22	27	28	41	70	73
P01Q201912	P1-0585	D	20	15	70	9	10	1	1	50	0	10	1	0	1	0	27	24	0	13	17	79	114
P01Q201912	P1-0586	D	44	43	32	5	9	2	1	30	0	12	1	0	1	0	3	34	15	22	36	60	85
P01Q201912	P1-0590	D	74	66	7	8	11	4	1	8	0	11	4	1	5	0	1	27	41	21	39	54	59
P01Q201912	P1-0591	D	23	23	15	1	3	1	19	11	0	4	2	0	1	0	2	23	38	9	14	63	62
P01Q201912	P1-0592	D	39	35	2	2	9	1	17	4	0	8	1	0	1	0	0	46	20	12	28	42	80
P01Q201912	P1-0596	D	44	44	3	3	4	0	33	3	0	5	0	0	1	0	0	33	23	19	34	57	77
P01Q201912	P1-0599	D	3	2	2	0	9	0	0	0	0	10	0	0	0	0	0	60	29	0	1	16	71
P01Q201912	P1-0600	D	17	16	4	14	7	3	2	7	0	10	8	0	3	0	0	9	53	6	8	81	47
P01Q201912	P1-0601	D	54	54	6	2	1	2	25	8	0	0	0	0	0	0	1	16	49	19	28	68	51
P01Q201912	P1-0602	D	33	32	14	5	8	1	19	19	0	4	1	0	1	1	1	39	15	15	27	55	85
P01Q201912	P1-0604	D	14	8	11	1	7	1	0	14	0	3	0	0	0	0	2	11	69	2	2	64	31
P01Q201912	P1-0606	D	69	59	24	24	18	1	2	39	0	7	3	0	1	6	11	21	10	40	53	76	90
P01Q201912	P1-0608	D	10	10	6	3	1	1	5	7	0	2	0	0	0	1	0	7	76	2	2	71	24
P01Q201912	P1-0609	D	4	4	29	20	14	1	0	36	0	15	1	1	4	1	5	26	11	3	4	71	89
P01Q201912	P1-0611	D	18	18	60	17	7	1	0	62	0	6	1	0	0	1	15	15	0	15	18	85	100
P01Q201912	P1-0612	D	4	4	38	18	14	1	2	51	0	13	1	0	1	0	3	23	6	3	4	76	94
P01Q201912	P1-0613	D	7	7	25	8	7	0	1	32	0	4	1	0	0	0	3	18	42	3	4	68	58
P01Q201912	P1-0614	D	3	3	30	3	14	1	3	35	0	7	0	0	0	0	5	32	18	2	2	61	82
P01Q201912	P1-0101	N	9	9	23	7	9	0	0	29	0	0	0	0	0	0	10	6	55	3	4	85	45
P01Q201912	P1-0103	N	5	5	21	0	0	2	0	21	0	0	0	0	0	2	0	1	76	1	1	95	24
P01Q201912	P1-0104	N	10	10	6	3	16	4	0	16	0	1	2	1	0	3	6	8	62	3	4	79	38
P01Q201912	P1-0105	N	1	1	0	0	49	0	0	49	0	0	0	0	0	0	0	0	51	0	0	100	49
P01Q201912	P1-0106	N	4	4	0	0	6	23	0	0	0	0	0	3	3	23	0	23	49	1	2	56	51
P01Q201912	P1-0108	N	32	32	4	5	0	11	0	5	0	2	0	0	0	11	2	2	78	6	7	90	22
P01Q201912	P1-0110	N	10	9	25	0	0	6	0	9	0	6	1	0	3	2	10	9	59	3	4	77	41
P01Q201912	P1-0111	N	35	31	34	4	1	0	0	30	0	1	0	0	0	0	7	8	53	12	15	82	47
P01Q201912	P1-0112	N	67	63	33	16	6	6	0	32	0	7	6	1	0	1	14	8	31	39	44	88	69
P01Q201912	P1-0113	N	44	39	34	5	5	8	1	34	0	2	1	2	1	1	11	7	40	21	24	88	60
P01Q201912	P1-0116	N	7	7	31	0	10	3	0	18	0	1	0	0	0	1	24	22	34	3	5	67	66
P01Q201912	P1-0117	N	23	21	0	0	0	1	2	0	0	0	0	0	0	0	0	6	91	1	2	32	9
P01Q201912	P1-0119	N	39	37	6	5	3	4	0	10	0	2	1	1	0	0	5	9	72	7	10	66	28
P01Q201912	P1-0122	N	21	21	13	0	16	0	0	19	0	0	1	0	0	0	8	8	63	6	8	78	37
P01Q201912	P1-0123	N	33	33	22	0	16	0	0	28	0	4	1	0	0	0	6	2	60	12	13	94	40
P01Q201912	P1-0124	N	75	61	59	6	7	3	0	42	0	13	6	0	1	1	12	15	9	46	55	83	91
P01Q201912	P1-0126	N	21	18	29	6	11	2	0	21	0	6	1	0	1	8	11	13	37	9	11	80	63
P01Q201912	P1-0130	N	21	16	57	15	6	1	0	40	0	1	0	0	1	2	35	20	3	12	15	80	97
P01Q201912	P1-0133	N	47	40	9	4	2	0	7	11	0	1	0	0	0	1	1	16	62	9	15	57	38
P01Q201912	P1-0137	N	4	4	75	0	3	5	0	47	0	0	0	0	0	0	36	7	10	3	4	92	90
P01Q201912	P1-0138	N	6	6	43	1	2	6	0	30	0	1	0	0	2	0	19	3	46	3	3	94	54
P01Q201912	P1-0139	N	24	20	57	10	0	1	0	50	0	4	1	0	1	0	12	11	20	14	16	86	80
P01Q201912	P1-0143	N	8	8	80	5	0	2	0	58	0	2	2	0	0	0	25	12	1	7	8	88	99
P01Q201912	P1-0145	N	12	10	45	18	9	1	1	42	0	15	1	0	1	0	14	17	7	8	9	81	93
P01Q201912	P1-0147	N	7	5	64	11	1	2	0	59	0	4	0	1	0	0	15	30	0	4	5	72	109
P01Q201912	P1-0148	N	24	22	77	10	8	0	0	80	0	2	0	0	3	0	10	7	0	21	23	93	103
P01Q201912	P1-0149	N	5	5	50	3	10	3	0	56	0	0	0	0	3	0	7	13	21	3	4	83	79
P01Q201912	P1-0150	N	37	31	48	7	6	1	0	42	0	4	2	1	1	0	12	14	24	19	24	81	76
P01Q201912	P1-0156	N	18	16	56	11	10	2	0	53	0	6	2	0	1	0	17	16	5	13	15	83	95
P01Q201912	P1-0157	N	16	16	31	20	28	3	0	54	3	13	0	0	0	0	11	14	6	13	15	85	94
P01Q201912	P1-0158	N	3	3	5	11	18	1	16	28	0	5	1	0	2	0	0	44	4	2	3	54	96
P01Q201912	P1-0159	N	23	23	19	14	21	1	0	40	1	4	6	0	1	0	3	13	31	13	16	81	69
P01Q201912	P1-0160	N	28	28	46	17	8	1	0	49	1	4	1	0	1	0	15	10	20	20	23	88	80
P01Q201912	P1-0162	N	3	3	56	20	2	4	0	42	2	1	2	0	2	2	31	4	15	2	3	96	85
P01Q201912	P1-0163	N	13	13	85	4	3	0	0	68	0	3	1	0	0	0	20	8	0	12	13	92	100
P01Q201912	P1-0164	N	11	9	81	5	12	0	0	73	0	6	1	0	0	0	19	7	0	9	10	93	106
P01Q201912	P1-0165	N	26	24	54	23	9	0	0	58	0	5	1	0	1	0	19	8	6	20	22	91	94
P01Q201912	P1-0167	N	12	10	30	21	7	1	0	46	0	3	1	1	3	0	5	12	29	6	7	83	71
P01Q201912	P1-0168	N	5	5	44	25	10	0	0	49	0	5	0	0	0	0	25	25	0	4	5	76	103
P01Q201912	P1-0169	N	10	8	26	32	11	0	0	57	0	2	2	2	1	0	6	13	18	6	7	84	82
P01Q201912	P1-0170	N	7	7	33	16	15	1	2	56	0	1	1	1	3	0	3	9	24	5	5	89	76
P01Q201912	P1-0171	N	3	2	100	0	17	0	0	13	0	0	0	0	0	0	105	9	0	2	3	93	126
P01Q201912	P1-0172	N	21	21	43	11	5	0	0	40	0	2	0	0	1	0	15	11	31	12	15	85	69
P01Q201912	P1-0174	N	39	27	41	45	7	0	0	66	1	4	1	0	0	0	22	13	0	25	29	88	106
P01Q201912	P1-0179	N	20	18	35	1	10	0	0	15	0	7	14	0	0	0	9	13	42	8	10	78	58
P01Q201912	P1-0181	N	5	5	11	0	15	0	0	4	0	5	13	0	0	0	4	0	62	2	2	100	38
P01Q201912	P1-0182	N	18	18	53	4	3	0	0	36	0	5	3	0	2	0	15	17	22	11	14	78	78
P01Q201912	P1-0183	N	45	38	17	19	6	0	0	28	0	2	0	0	1	0	11	12	40	18	23	80	60
P01Q201912	P1-0186	N	32	20	48	4	20	1	0	56	0	9	2	0	1	0	4	11	18	14	16	86	82
P01Q201912	P1-0191	N	20	18	39	20	10	1	0	48	0	5	5	0	1	0	10	23	7	13	17	76	93
P01Q201912	P1-0192	N	20	20	29	4	13	0	0	16	0	3	25	0	0	0	2	13	44	9	11	76	56
P01Q201912	P1-0193	N	9	9	26	0	20	0	0	30	0	5	8	0	0	0	3	13	44	4	5	77	56
P01Q201912	P1-0194	N	10	10	40	2	10	0	0	40	0	4	0	0	0	0	9	14	33	5	7	78	67
P01Q201912	P1-0195	N	18	18	49	9	3	0	0	41	1	9	3	0	0	0	8	10	29	11	13	86	71
P01Q201912	P1-0196	N	35	34	47	10	6	0	0	43	1	7	3	0	1	0	9	12	25	22	26	84	75
P01Q201912	P1-0199	N	15	15	22	10	3	1	0	29	0	2	0	0	0	0	4	15	50	5	8	71	50
P01Q201912	P1-0200	N	25	25	6	5	1	0	0	10	0	0	0	0	0	0	2	6	81	3	5	71	19
P01Q201912	P1-0201	N	26	14	23	13	1	0	0	24	0	1	7	0	0	0	5	13	50	5	7	74	50
P01Q201912	P1-0202	N	7	6	35	3	5	1	0	23	0	1	1	0	1	1	17	12	43	3	3	79	57
P01Q201912	P1-0203	N	41	41	28	13	6	1	0	24	0	2	9	0	1	0	13	13	32	22	28	81	68
P01Q201912	P1-0206	N	14	5	17	6	15	0	1	30	0	4	0	0	0	3	1	8	53	2	2	82	47
P01Q201912	P1-0207	N	33	16	3	2	0	0	15	3	0	2	0	0	0	0	0	16	65	3	6	56	35
P01Q201912	P1-0208	N	9	9	1	0	5	0	0	5	0	0	0	0	0	0	0	4	91	0	1	59	9
P01Q201912	P1-0211	N	44	44	42	4	18	0	0	34	0	6	8	0	0	0	16	5	31	28	30	93	69
P01Q201912	P1-0212	N	7	7	0	1	0	0	0	1	0	0	0	0	0	0	0	3	96	0	0	16	4
P01Q201912	P1-0213	N	4	4	31	0	48	0	0	37	0	9	15	0	0	0	18	3	19	3	3	97	81
P01Q201912	P1-0215	N	21	19	0	1	3	0	14	2	0	0	0	0	0	0	0	19	64	3	7	48	36
P01Q201912	P1-0217	N	33	27	0	1	1	0	12	1	0	0	0	0	0	0	0	13	73	4	7	52	27
P01Q201912	P1-0218	N	10	10	0	1	4	2	12	2	0	1	0	0	1	1	1	19	62	2	4	49	38
P01Q201912	P1-0219	N	69	69	0	0	1	0	14	1	0	0	0	0	0	0	0	16	68	11	22	50	32
P01Q201912	P1-0220	N	10	10	0	0	0	1	19	0	0	0	0	0	1	0	0	15	65	2	4	56	35
P01Q201912	P1-0223	N	54	54	42	13	9	0	0	38	0	9	3	0	0	0	13	17	20	34	43	79	80
P01Q201912	P1-0224	N	18	18	6	5	3	0	16	6	0	6	1	0	1	0	1	30	40	5	11	50	60
P01Q201912	P1-0228	N	40	39	47	7	8	0	1	34	0	11	2	0	0	0	15	16	21	24	31	79	79
P01Q201912	P1-0230	N	55	53	44	5	6	0	0	31	1	5	2	0	0	0	14	20	22	31	42	74	78
P01Q201912	P1-0231	N	65	63	45	8	7	0	0	36	0	11	4	0	0	0	8	24	15	38	53	71	85
P01Q201912	P1-0233	N	13	13	69	5	6	0	0	52	0	11	3	0	0	0	14	18	2	10	13	81	98
P01Q201912	P1-0234	N	47	47	49	14	8	0	0	41	0	11	5	0	0	0	13	15	14	33	41	82	86
P01Q201912	P1-0235	N	28	28	46	8	3	0	0	40	0	2	4	0	0	1	10	17	26	16	21	77	74
P01Q201912	P1-0236	N	9	9	29	29	2	0	0	44	1	9	0	0	1	0	6	16	22	6	7	80	78
P01Q201912	P1-0240	N	28	25	5	30	6	0	0	25	0	4	8	0	1	1	1	22	38	10	16	65	62
P01Q201912	P1-0241	N	48	48	47	7	9	0	0	29	0	6	16	0	1	0	11	25	10	31	43	73	90
P01Q201912	P1-0242	N	40	38	9	3	2	0	14	4	0	1	4	0	0	3	1	3	29	26	27	95	71
P01Q201912	P1-0243	N	10	10	19	1	2	0	0	7	0	2	6	0	0	0	6	4	75	2	3	85	25
P01Q201912	P1-0244	N	93	89	44	6	9	0	0	32	0	8	9	0	1	0	10	17	22	54	69	78	78
P01Q201912	P1-0246	N	12	12	55	16	8	0	1	35	1	5	29	0	0	0	8	20	3	9	12	80	97
P01Q201912	P1-0249	N	17	15	14	3	3	0	23	9	5	2	0	0	1	0	3	46	9	7	14	49	91
P01Q201912	P1-0250	N	39	31	44	13	7	2	1	43	0	5	4	0	2	1	10	26	9	20	28	72	91
P01Q201912	P1-0252	N	19	17	29	2	2	0	0	16	0	2	2	0	0	0	14	19	48	6	9	63	52
P01Q201912	P1-0253	N	23	23	32	22	10	0	0	48	0	6	3	0	0	0	7	13	24	15	18	83	76
P01Q201912	P1-0258	N	4	4	71	7	4	0	1	53	0	11	2	0	0	0	15	44	0	3	5	65	127
P01Q201912	P1-0259	N	117	108	37	10	7	1	1	34	1	6	3	0	1	0	9	21	22	62	85	73	78
P01Q201912	P1-0263	N	43	43	16	6	7	2	1	17	0	6	3	0	1	0	3	40	28	14	31	44	72
P01Q201912	P1-0264	N	39	39	56	9	5	0	0	31	0	4	24	0	0	0	9	11	20	27	31	86	80
P01Q201912	P1-0265	N	98	96	35	10	9	0	0	32	1	6	3	0	0	0	10	11	36	52	62	84	64
P01Q201912	P1-0269	N	14	14	21	7	13	0	1	26	0	8	3	0	0	0	3	25	31	6	10	63	69
P01Q201912	P1-0271	N	43	43	50	10	7	0	0	46	0	7	2	0	1	0	11	16	17	29	36	81	83
P01Q201912	P1-0274	N	13	11	59	9	7	0	0	46	0	7	1	0	0	0	21	21	4	8	11	78	96
P01Q201912	P1-0276	N	21	12	19	19	6	0	0	15	0	13	3	0	0	0	13	23	30	6	8	67	70
P01Q201912	P1-0277	N	190	181	15	7	5	0	0	13	0	5	4	0	1	0	4	13	58	52	75	70	42
P01Q201912	P1-0278	N	16	16	25	10	8	0	0	25	0	4	1	0	0	0	12	4	52	7	8	91	48
P01Q201912	P1-0279	N	67	64	41	6	4	0	0	29	2	8	2	0	1	0	9	13	36	33	41	80	64
P01Q201912	P1-0281	N	85	81	32	8	5	1	0	29	0	6	1	0	2	0	7	23	31	37	56	66	69
P01Q201912	P1-0283	N	69	65	38	8	6	0	0	29	0	6	2	0	1	1	13	17	29	35	46	76	71
P01Q201912	P1-0286	N	46	43	34	9	8	2	1	26	0	9	1	0	2	1	13	24	23	23	33	69	77
P01Q201912	P1-0295	N	6	6	19	6	2	0	0	8	0	3	9	0	0	0	7	24	49	2	3	53	51
P01Q201912	P1-0302	N	24	24	45	8	6	0	0	27	0	5	0	0	1	0	26	8	33	14	16	88	67
P01Q201912	P1-0303	N	45	45	51	4	7	0	0	39	0	5	4	0	0	0	14	15	22	28	35	81	78
P01Q201912	P1-0304	N	29	28	3	2	1	0	13	2	0	1	3	0	0	0	0	14	63	7	10	63	37
P01Q201912	P1-0307	N	6	6	12	3	8	0	0	5	0	15	2	0	0	1	0	30	47	1	3	42	53
P01Q201912	P1-0308	N	24	20	5	1	6	0	20	5	0	3	2	0	1	0	0	23	45	6	11	58	55
P01Q201912	P1-0309	N	26	26	46	5	14	0	0	47	0	6	4	0	0	0	8	19	15	17	22	77	85
P01Q201912	P1-0310	N	58	57	16	8	6	0	1	17	0	5	3	0	1	0	4	35	34	18	38	47	66
P01Q201912	P1-0319	N	32	31	6	6	5	1	28	6	0	3	1	0	3	1	3	36	19	14	25	55	81
P01Q201912	P1-0322	N	11	11	9	1	1	1	4	4	0	7	0	0	1	0	1	22	61	2	4	44	39
P01Q201912	P1-0323	N	27	27	34	14	2	0	1	30	0	3	1	0	1	1	13	17	25	16	20	78	75
P01Q201912	P1-0326	N	8	8	18	2	9	0	0	8	0	7	4	0	2	0	7	13	59	2	3	68	41
P01Q201912	P1-0327	N	8	8	15	7	10	0	0	17	1	6	0	0	0	0	8	16	52	3	4	67	48
P01Q201912	P1-0330	N	13	12	16	6	1	0	0	12	0	4	1	0	0	0	5	28	50	3	6	45	50
P01Q201912	P1-0332	N	1	1	71	13	0	0	0	48	0	16	0	6	0	0	13	78	0	1	2	52	162
P01Q201912	P1-0333	N	2	2	66	5	32	0	0	79	0	14	0	0	5	0	5	32	0	2	3	76	134
P01Q201912	P1-0336	N	32	31	9	5	4	0	13	12	0	1	1	0	1	0	2	0	41	18	18	100	59
P01Q201912	P1-0337	N	25	23	44	12	6	0	0	41	0	3	2	0	1	0	14	12	25	14	17	83	75
P01Q201912	P1-0340	N	8	8	23	9	5	0	0	31	0	4	0	0	0	2	1	9	54	3	4	81	46
P01Q201912	P1-0342	N	44	30	17	3	7	10	16	16	0	3	2	0	1	12	3	31	16	16	25	63	84
P01Q201912	P1-0345	N	29	26	50	11	8	1	0	45	0	5	1	0	2	2	15	18	12	18	23	80	88
P01Q201912	P1-0346	N	32	30	40	7	4	0	0	37	0	2	2	0	0	1	9	22	27	15	22	70	73
P01Q201912	P1-0348	N	12	12	47	14	15	0	0	53	0	2	9	0	0	0	11	28	0	9	12	73	104
P01Q201912	P1-0349	N	18	18	53	9	7	1	0	46	0	9	2	0	2	0	9	13	17	13	15	84	83
P01Q201912	P1-0352	N	2	2	27	27	4	0	0	27	0	28	3	0	0	0	0	56	0	1	2	49	110
P01Q201912	P1-0353	N	18	17	21	6	6	2	1	24	0	5	5	1	1	1	0	45	2	9	17	54	98
P01Q201912	P1-0354	N	1	1	0	0	0	6	0	0	0	0	0	0	0	6	0	94	0	0	1	6	100
P01Q201912	P1-0355	N	63	62	34	11	13	1	0	35	0	6	5	0	2	1	10	18	23	36	48	76	77
P01Q201912	P1-0357	N	12	12	57	12	16	1	0	47	1	5	10	0	0	0	22	16	0	10	12	84	102
P01Q201912	P1-0358	N	17	17	28	3	6	0	0	29	0	0	3	0	0	0	5	22	41	6	10	63	59
P01Q201912	P1-0360	N	27	26	5	0	2	0	20	5	0	0	0	0	2	0	0	37	35	7	17	42	65
P01Q201912	P1-0362	N	30	30	0	1	1	0	29	1	0	0	0	0	0	0	1	36	33	9	20	47	67
P01Q201912	P1-0363	N	24	22	11	6	2	0	1	12	0	3	1	0	2	0	2	21	59	4	9	49	41
P01Q201912	P1-0365	N	32	31	46	8	7	0	0	43	1	4	3	0	1	0	11	13	25	19	23	83	75
P01Q201912	P1-0367	N	89	87	25	6	6	2	0	23	0	2	3	0	1	1	7	9	53	33	41	80	47
P01Q201912	P1-0371	N	18	18	16	3	3	0	0	10	0	2	1	0	3	0	7	8	69	4	6	74	31
P01Q201912	P1-0374	N	11	4	25	6	6	6	0	17	0	5	3	0	2	11	6	33	21	2	3	58	79
P01Q201912	P1-0375	N	95	82	14	6	5	1	21	17	0	3	1	0	1	0	2	29	24	38	62	61	76
P01Q201912	P1-0377	N	26	23	24	9	4	1	2	24	0	3	1	0	2	0	7	15	45	9	13	74	55
P01Q201912	P1-0381	N	15	14	13	1	2	1	0	8	0	5	1	0	1	0	3	9	60	4	6	77	40
P01Q201912	P1-0382	N	31	18	28	18	2	1	1	32	0	1	1	0	0	0	14	6	37	10	11	90	63
P01Q201912	P1-0384	N	37	29	65	12	12	1	0	69	0	7	1	0	2	0	11	15	0	26	31	86	107
P01Q201912	P1-0386	N	34	34	34	6	9	1	0	37	0	4	1	0	3	0	5	7	43	17	19	88	57
